year,region,countyfip,puma,puma_str,pumaID,puma_name,puma_shcollege,puma_shnoncollege,puma_shpov_col,puma_shpov_noncol,puma_shmarr_noncol,puma_shcoh_noncol,puma_shunpmom_noncol,puma_shmarr_col,puma_shcoh_col,puma_shunpmom_col,puma_shpov_marr_col,puma_shpov_cohab_col,puma_shpov_unpmom_col,puma_shpov_marr_noncol,puma_shpov_cohab_noncol,puma_shpov_unpmom_noncol
2023,west south central div,0,1700,01700,0501700,Southwest Arkansas PUMA,18.783592,81.216408,2.4405637,15.853243,44.961315,6.160284,48.878403,87.839256,2.7140753,9.4466648,0,0,25.83519,1.0281385,4.9763036,30.861124
2023,pacific division,1,101,00101,0600101,Alameda County (North)--Berkeley & Albany Cities PUMA,84.283722,15.716278,3.3828073,42.060604,52.363632,3.3131313,44.323235,92.812477,1.4465456,5.7409778,1.6884487,0,31.627296,39.274693,0,48.495899
2023,pacific division,1,111,00111,0600111,Alameda County (Northwest)--Oakland City (Downtown/West Oakland/North Oakland) PUMA,44.291229,55.708771,4.3088417,70.75248,34.712872,2.2376237,63.049507,71.407227,9.2403488,19.352428,3.4182072,0,9.6525097,29.092983,37.16814,94.880653
2023,pacific division,1,112,00112,0600112,Alameda County (Northwest)--Oakland City (Oakland Hills) PUMA,77.431572,22.568428,1.6496788,32.261978,58.0756,1.4554275,40.468971,85.859894,6.8991928,7.2409124,0,0,22.782751,16.707273,0,55.744255
2023,pacific division,1,113,00113,0600113,Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland) PUMA,22.501535,77.498466,18.678104,51.140671,63.396549,14.503256,22.100199,65.275887,9.9824524,24.741665,2.2700119,24.804688,59.495663,51.576035,23.653395,67.930328
2023,pacific division,1,114,00114,0600114,"Alameda County (West)--San Leandro, Alameda, Emeryville & Piedmont Cities PUMA",57.1833,42.8167,7.2831817,35.949944,69.574806,2.1544368,28.270763,75.477829,4.5626364,19.959538,7.7167244,0,7.3086157,26.785898,33.993401,58.651913
2023,pacific division,1,115,00115,0600115,Alameda County (Northwest)--Castro Valley & Ashland PUMA,32.86018,67.139816,5.1776042,22.03315,63.742172,10.511971,25.745857,85.099342,1.4449127,13.45575,3.3781395,0,17.114094,28.937943,3.7841625,12.389127
2023,pacific division,1,116,00116,0600116,Alameda County (Central)--Hayward City (East) PUMA,47.873337,52.126663,10.598316,29.559574,54.880577,22.145519,22.973906,83.087799,4.7654843,12.146723,2.6053917,0,69.430695,10.716982,77.992516,27.884615
2023,pacific division,1,117,00117,0600117,"Alameda County (South)--Newark, Union City (West) & Fremont (West) Cities PUMA",67.997162,32.002838,6.3393922,22.23805,94.98259,1.8993351,3.1180754,87.239273,5.9743743,6.7863531,1.0673726,73.316711,15.148189,21.163139,0,68.527916
2023,pacific division,1,118,00118,0600118,Alameda County (South)--Fremont (Northeast) & Union City (East) Cities PUMA,55.334717,44.665283,3.0050201,29.966713,61.448841,5.457253,33.093903,93.212189,2.1070492,4.6807609,.59925663,0,52.265858,22.708481,0,48.385387
2023,pacific division,1,119,00119,0600119,Alameda County (Central)--Pleasanton & Dublin (West) Cities PUMA,82.156387,17.843613,4.4184823,25.075834,81.476242,10.212336,8.3114262,94.211174,2.7890022,2.9998243,3.4545455,0,38.799416,21.295607,75.643562,0
2023,pacific division,1,120,00120,0600120,Alameda County (East)--Livermore & Dublin (East) Cities PUMA,68.641991,31.358009,1.6645988,15.853797,74.063599,3.881408,22.054996,90.761993,0,9.2380066,.30756962,,14.997202,15.492743,0,19.856337
2023,pacific division,1,121,00121,0600121,Alameda County (South)--Fremont City (Southeast) PUMA,85.093918,14.906082,4.608295,40.370251,77.297821,0,22.702175,97.536552,1.1037151,1.3597314,4.4213719,0,21.757322,24.621849,,93.991417
2023,pacific division,1,122,00122,0600122,Alameda County (West)--Hayward City (West) PUMA,27.640003,72.360001,9.7100706,31.867626,84.030144,1.1664482,14.803408,81.07737,0,18.922628,9.0986032,,12.330009,28.472277,100,45.772465
2023,pacific division,1,123,00123,0600123,Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale) PUMA,32.39151,67.60849,13.598747,50.525074,49.807117,4.6613803,45.531506,62.178482,14.001343,23.820173,17.230215,0,12.112677,52.775391,46.206898,48.505531
2023,pacific division,0,300,00300,0600300,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties PUMA",23.979572,76.020432,0,15.126999,66.93145,16.7157,16.352848,86.009636,6.9796362,7.010726,0,0,0,9.3406591,13.552361,40.419788
2023,pacific division,7,700,00700,0600700,Butte County--Chico City PUMA,30.925106,69.07489,3.8836613,31.592051,60.928345,15.939643,23.132013,89.033356,.94952953,10.017109,0,0,38.770283,30.429316,39.308025,29.337749
2023,pacific division,0,1100,01100,0601100,"Colusa, Glenn, Tehama & Trinity Counties PUMA",17.283169,82.716827,12.59682,16.183987,69.531517,10.400341,20.068144,82.674278,6.1353445,11.190379,7.8155813,100,0,14.945486,14.209663,21.498302
2023,pacific division,13,1301,01301,0601301,Contra Costa County (Far Southwest)--Richmond (Southwest) & San Pablo Cities PUMA,20.993319,79.006683,9.1449184,50.200146,56.413151,18.543158,25.043694,68.04583,7.786972,24.167196,9.4169006,35.149864,0,43.204079,47.704472,67.807297
2023,pacific division,13,1305,01305,0601305,Contra Costa County (South)--San Ramon City & Danville Town PUMA,85.024727,14.975273,4.2734747,1.4633181,69.883331,22.06842,8.0482502,90.352463,.47715241,9.1703815,4.2248092,0,4.9753132,2.0939445,0,0
2023,pacific division,13,1308,01308,0601308,Contra Costa County (Northeast)--Antioch City PUMA,33.802479,66.197525,6.1985416,28.720722,51.231228,23.795795,24.972973,87.391205,5.6574922,6.9513054,4.7779274,35.758835,0,32.051582,25.441698,25.012026
2023,pacific division,13,1309,01309,0601309,Contra Costa County (East)--Brentwood & Oakley Cities PUMA,39.155014,60.844986,4.2711396,21.777109,69.765762,2.3257108,27.908531,73.50856,4.3921838,22.099257,5.8103976,0,0,9.5541906,0,54.146732
2023,pacific division,13,1310,01310,0601310,"Contra Costa County (Far Northwest)--Richmond (North), Hercules & El Cerrito Cities PUMA",56.33596,43.66404,8.6407471,25.851685,72.341263,1.1553273,26.503408,75.103317,7.6917186,17.20496,6.8072968,0,20.507118,21.061972,0,40.052162
2023,pacific division,13,1311,01311,0601311,"Contra Costa County (West)--Concord (West), Martinez & Pleasant Hill Cities PUMA",43.96228,56.03772,7.3272586,27.758751,68.391663,13.775129,17.83321,85.753609,4.6317387,9.6146545,4.5157719,0,35.932873,23.353294,0,66.096031
2023,pacific division,13,1312,01312,0601312,"Contra Costa County (West)--Walnut Creek (West), Lafayette & Orinda Cities PUMA",84.740837,15.259163,7.3240986,30.224642,77.195374,15.793056,7.0115724,90.647217,0,9.3527822,4.4016228,,35.648754,34.964725,0,46.116505
2023,pacific division,13,1313,01313,0601313,"Contra Costa County (Central)--Concord (South), Walnut Creek (East) & Clayton Cities PUMA",68.736694,31.263306,5.8978786,19.52907,70.092621,13.05658,16.850798,84.27063,4.4259467,11.303421,3.8968861,0,23.12528,8.8998566,23.760683,60.463577
2023,pacific division,13,1314,01314,0601314,Contra Costa County (North)--Pittsburg & Concord (North) Cities PUMA,21.271599,78.728401,4.4544263,31.266752,64.75853,12.854615,22.386852,74.52742,8.6842594,16.788322,5.9768958,0,0,26.854599,63.217937,25.683308
2023,pacific division,0,1500,01500,0601500,"Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA",39.782894,60.217106,18.645781,23.067934,49.974964,10.707728,39.31731,85.434563,.42950985,14.135927,15.880527,0,35.924931,24.498997,1.5588465,27.106771
2023,pacific division,17,1700,01700,0601700,"El Dorado County--El Dorado Hills, South Lake Tahoe City & Placerville City PUMA",49.026237,50.973763,5.2212181,9.9004803,76.996109,7.0693202,15.934568,82.992386,4.9655089,12.042103,4.4998569,29.940119,0,5.3632445,14.158577,29.93539
2023,pacific division,19,1901,01901,0601901,"Fresno County (West)--Selma, Kerman & Coalinga Cities PUMA",11.516265,88.483734,3.8202248,31.4147,64.657364,14.647129,20.695505,83.955055,0,16.044945,0,,23.809525,28.479668,36.082268,37.280949
2023,pacific division,19,1902,01902,0601902,Fresno County (North Central)--Fresno City (North) PUMA,41.262932,58.737068,.56653214,17.97423,71.687981,8.8204575,19.491568,65.767296,12.492033,21.740671,0,0,2.6058631,12.553782,31.077269,31.9806
2023,pacific division,19,1903,01903,0601903,Fresno County (Central)--Fresno City (East Central) PUMA,13.336982,86.663017,10.644461,29.735151,46.63274,14.401397,38.965862,66.232201,10.547913,23.219889,16.071428,0,0,23.132069,40.314678,33.72736
2023,pacific division,19,1904,01904,0601904,Fresno County (Central)--Fresno City (Southwest) PUMA,15.451468,84.548531,2.6936498,35.313473,52.545528,14.507983,32.946487,90.997902,7.6343336,1.3677599,0,35.283363,0,28.192806,29.44796,49.252922
2023,pacific division,19,1905,01905,0601905,Fresno County (Central)--Fresno City (Southeast) PUMA,20.480883,79.519119,0,16.36248,49.950062,14.001635,36.048309,77.930542,7.3329806,14.73647,0,0,0,11.997819,3.0479896,27.581865
2023,pacific division,19,1906,01906,0601906,Fresno County (Central)--Clovis City PUMA,40.864609,59.135391,7.1326585,5.767592,70.686638,9.4766111,19.83675,85.585411,8.0477676,6.3668222,0,27.903227,76.758408,1.2499207,0,24.621298
2023,pacific division,19,1907,01907,0601907,"Fresno County (East)--Sanger, Reedley & Parlier Cities PUMA",19.384212,80.615784,0,27.850336,62.70385,9.5022945,27.793858,86.788025,5.0352321,8.1767473,0,0,0,23.390003,30.38633,37.045975
2023,pacific division,23,2300,02300,0602300,Humboldt County PUMA,32.334755,67.665245,12.423856,12.070133,49.499054,18.616301,31.884647,69.44326,9.0664406,21.490297,10.383517,0,24.258406,.23249453,30.50909,19.681528
2023,pacific division,25,2500,02500,0602500,Imperial County--El Centro City PUMA,17.075041,82.924957,5.2111411,20.741602,69.981766,5.9518461,24.066391,68.720314,1.2450264,30.034655,1.5502428,0,13.803419,13.214246,16.16341,43.762352
2023,pacific division,29,2903,02903,0602903,Kern County (Central)--Bakersfield City (Northeast) PUMA,15.597916,84.402084,22.151617,24.485895,43.337795,20.209192,36.453014,56.686859,1.8176444,41.495495,1.7726799,0,50.961536,22.918898,13.932432,32.199581
2023,pacific division,29,2904,02904,0602904,Kern County (Central)--Bakersfield City (Southeast) PUMA,7.1121469,92.887856,14.813106,23.595507,49.759735,18.263727,31.97654,65.020767,27.411169,7.5680666,18.878637,0,33.536587,19.995741,14.470884,34.40884
2023,pacific division,29,2905,02905,0602905,"Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities PUMA",17.370808,82.629196,10.508039,30.483452,50.354206,21.544453,28.101339,79.909966,4.141479,15.948553,12.361178,0,3.9516129,19.416851,31.061749,49.870102
2023,pacific division,29,2906,02906,0602906,"Kern County (West)--Delano, Wasco & Shafter Cities PUMA",14.106769,85.893234,8.2126532,15.550479,56.340366,17.506416,26.153221,81.993141,3.8681402,14.13872,0,0,58.08625,12.5368,15.051842,22.376451
2023,pacific division,29,2907,02907,0602907,Kern County (Central)--Bakersfield City (Northwest) & Rosedale PUMA,45.773102,54.226898,9.4457178,14.217494,62.739529,18.89621,18.364262,95.968208,2.191349,1.8404469,8.76054,0,56.420231,6.147028,14.523353,41.474655
2023,pacific division,29,2908,02908,0602908,Kern County (Central)--Bakersfield City (Southwest) PUMA,28.451025,71.548973,6.0156074,23.559185,54.116833,15.217064,30.666103,84.195778,1.4243503,14.379877,7.1447859,0,0,11.55709,1.4452584,55.712742
2023,pacific division,31,3100,03100,0603100,Kings County--Hanford City PUMA,17.458677,82.541321,2.3964496,19.50876,59.693367,11.598874,28.70776,86.760353,4.8668637,8.3727818,.56265986,0,22.791519,13.879861,39.330994,23.204359
2023,pacific division,0,3300,03300,0603300,Lake & Mendocino Counties PUMA,26.391687,73.608315,2.6544089,24.605387,57.604454,15.459611,26.935932,65.790497,6.3835301,27.825975,0,41.58215,0,16.594133,36.276276,35.039642
2023,pacific division,37,3703,03703,0603703,Los Angeles County (North Central)--Lancaster City PUMA,12.637218,87.362778,14.458743,29.759916,56.897259,9.6115417,33.491199,64.95079,10.219531,24.829674,5.9731936,0,42.606709,27.21324,11.76303,39.251266
2023,pacific division,37,3704,03704,0603704,Los Angeles County (North Central)--Palmdale City PUMA,17.943741,82.056259,8.1313524,35.457214,63.474197,2.8011284,33.724674,71.800888,0,28.199112,4.954628,,16.219963,31.654322,65.106812,40.152092
2023,pacific division,37,3705,03705,0603705,Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch) PUMA,47.114609,52.885391,2.9017069,21.991505,55.518848,15.237797,29.243353,83.819893,1.4479105,14.732196,1.7554946,0,9.7083502,16.94371,22.573986,31.271294
2023,pacific division,37,3706,03706,0603706,Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar) PUMA,34.661369,65.338631,8.5748272,29.765388,62.083405,9.8950272,28.021568,76.286766,3.4061418,20.307095,3.8837705,0,27.635782,38.251869,14.26087,16.438076
2023,pacific division,37,3707,03707,0603707,Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA,11.721471,88.278526,1.0087241,34.009048,59.717648,7.569231,32.71312,69.492912,14.176663,16.330425,0,0,6.1769614,27.889919,63.223339,38.41983
2023,pacific division,37,3708,03708,0603708,"Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga) PUMA",30.309715,69.690285,10.339714,39.036118,65.660179,10.189962,24.149858,90.860069,.90320837,8.236721,6.8249254,0,50.245499,41.601929,34.29229,34.061665
2023,pacific division,37,3709,03709,0603709,Los Angeles County (Central)--San Gabriel Valley Region (North) PUMA,75.3396,24.6604,.58971059,22.654795,63.781322,1.7394906,34.479187,88.077003,4.7854671,7.1375313,.66953975,0,0,32.11039,0,6.3063064
2023,pacific division,37,3710,03710,0603710,"Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities PUMA",26.40807,73.591934,10.868779,22.056471,54.702293,10.221819,35.075886,90.13134,1.5664538,8.3022051,12.058824,0,0,16.172634,29.822334,28.969427
2023,pacific division,37,3711,03711,0603711,"Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities PUMA",43.694313,56.305687,17.827423,17.83699,88.038864,5.154459,6.8066783,85.786041,0,14.213959,20.335575,,2.6898735,14.973898,83.972916,4.786325
2023,pacific division,37,3712,03712,0603712,Los Angeles County (East Central)--Pomona City PUMA,21.89373,78.10627,20.044092,32.778866,55.448551,21.850861,22.700586,77.549149,11.317288,11.133566,22.648661,0,22.277227,21.333704,24.51096,68.693283
2023,pacific division,37,3713,03713,0603713,Los Angeles County (East Central)--Covina & Walnut Cities PUMA,34.439655,65.560349,10.707829,29.089048,52.779602,13.032362,34.188034,83.034348,4.4221945,12.543458,10.132306,0,18.292683,15.695502,23.262333,51.987179
2023,pacific division,37,3714,03714,0603714,"Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA",39.945717,60.054283,15.225448,42.90263,76.776909,4.51931,18.703779,90.024704,1.0809141,8.8943796,16.123499,0,7.9861112,45.498325,10.227273,40.142776
2023,pacific division,37,3715,03715,0603715,Los Angeles County (East Central)--West Covina City PUMA,20.51837,79.481628,18.651917,30.118883,55.402802,20.209869,24.387329,71.494728,19.423719,9.0815535,23.317741,0,21.81303,31.898827,8.4456129,44.035946
2023,pacific division,37,3716,03716,0603716,Los Angeles County (East Central)--La Puente & Industry Cities PUMA,10.92569,89.07431,2.1820116,37.965923,59.736275,6.8085389,33.455189,85.524216,5.0026612,9.4731245,2.551338,0,0,47.022186,16.395014,26.185366
2023,pacific division,37,3717,03717,0603717,"Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities PUMA",54.39679,45.60321,7.1555638,33.117607,56.119038,11.760649,32.120312,86.693939,1.8100152,11.496041,4.1192164,0,31.179884,29.671991,2.48083,50.355076
2023,pacific division,37,3718,03718,0603718,Los Angeles County (Central)--Pasadena City PUMA,62.425072,37.574928,1.2003492,40.512447,26.504713,21.718636,51.776649,65.793686,7.2166452,26.989668,.56390977,11.491936,0,11.582308,15.915415,65.639587
2023,pacific division,37,3719,03719,0603719,Los Angeles County (Central)--Glendale City PUMA,57.928444,42.071556,19.767195,22.394613,67.535126,20.762589,11.702284,80.689911,.48368239,18.826406,14.76846,0,41.699608,30.147377,0,17.385866
2023,pacific division,37,3720,03720,0603720,Los Angeles County (Central)--Burbank City PUMA,53.284031,46.715969,4.9500146,27.322042,63.168381,8.4135952,28.418022,91.06086,1.0094147,7.929729,5.4359412,0,0,21.608833,0,48.110634
2023,pacific division,37,3721,03721,0603721,Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village) PUMA,38.670151,61.329849,7.7144647,41.692986,64.600441,6.6013894,28.798168,78.346901,1.039449,20.613651,7.368926,0,9.4167681,35.056839,43.301437,56.210583
2023,pacific division,37,3722,03722,0603722,Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks) PUMA,30.338802,69.661194,30.79147,47.560337,54.653728,8.8772297,36.469044,58.258038,11.637152,30.104807,20.698925,63.664597,37.615047,51.07037,44.444447,43.058552
2023,pacific division,37,3723,03723,0603723,Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUMA,13.783953,86.216049,7.3796792,37.447102,61.599625,10.203907,28.196468,60.534756,10.374331,29.090908,10.644876,0,3.2169118,37.529491,38.751572,36.795025
